ID_Colegio,Institucion,Municipio,Etapa,Tipo,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5
125368000164,IED NACIONALIZADO,JERUSALÉN,e6,Retos,Modelo Magistral,Enfoque Humanista,Mejoramiento Institucional,Planeaciones Coherentes,Seguimiento Docente
125368000164,IED NACIONALIZADO,JERUSALÉN,e6,Sugerencias,Planeaciones de Clase,Mejora Continua,Acompañamiento docente,Evaluación formativa,Estrategias activas
225372000572,IED CLARAVAL Y CHUSCALES,JUNÍN,e5,Logros,Modelo Pedagógico,Trabajo en equipo,Ajuste Documental,Interdisciplinariedad,Cambio de Prácticas
225372000572,IED CLARAVAL Y CHUSCALES,JUNÍN,e5,Retos,Trabajo Reflexivo,Modelo Pedagógico,Capacitación Docente,Estrategias Activas,Liderazgo Pedagógico
225372000572,IED CLARAVAL Y CHUSCALES,JUNÍN,e5,Sugerencias,Capacitación Docente,Modelo Pedagógico,Aprendizaje Significativo,Estrategias de Enseñanza,Participación Comunitaria
225372000572,IED CLARAVAL Y CHUSCALES,JUNÍN,e6,Logros,Tensiones Pedagógicas,Prácticas de Enseñanza,Estándares Académicos,Cambio Metodológico,Calidad de la Educación
225372000572,IED CLARAVAL Y CHUSCALES,JUNÍN,e6,Retos,Acompañamiento Experiencial,Conectividad,Participación Familiar,Planeaciones pertinentes,Contexto rural
225372000572,IED CLARAVAL Y CHUSCALES,JUNÍN,e6,Sugerencias,Planeaciones de Clase,Evaluación formativa,Mejora Continua,Acompañamiento docente,Educación contextualizada
225372000777,IED NUESTRA SEÑORA DEL CARMEN,JUNÍN,e5,Logros,Modelo Pedagógico,Implementación Pedagógica,PEI,Socialización Cognitiva,Formación Pedagógica
225372000777,IED NUESTRA SEÑORA DEL CARMEN,JUNÍN,e5,Retos,Modelo Pedagógico,Trabajo Reflexivo,Evaluación de Impacto,Estrategias Activas,Desconocimiento del PEI
225372000777,IED NUESTRA SEÑORA DEL CARMEN,JUNÍN,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Diagnóstico de necesidades,Aprendizaje Significativo,Capacitación Docente
225372000777,IED NUESTRA SEÑORA DEL CARMEN,JUNÍN,e6,Logros,Modelo Pedagógico,Reflexión,Cambio Metodológico,Prácticas de Enseñanza,Evaluación
225372000777,IED NUESTRA SEÑORA DEL CARMEN,JUNÍN,e6,Retos,Evaluación Calificativa,Planeaciones pertinentes,Acompañamiento Experiencial,Enfoque Humanista,Propuestas pedagógicas integradas
225372000777,IED NUESTRA SEÑORA DEL CARMEN,JUNÍN,e6,Sugerencias,Acompañamiento docente,Planeaciones de Clase,Estrategias activas,Educación contextualizada,Trabajo colaborativo docente
125372000322,INSTITUCIÓN EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR DE JUNIN,JUNÍN,e5,Logros,Estrategias Activas,Acompañamiento Docente,Cambio de Prácticas,Reflexión Directiva,Implementación Pedagógica
125372000322,INSTITUCIÓN EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR DE JUNIN,JUNÍN,e5,Retos,Trabajo Reflexivo,Modelo Pedagógico,Estrategias Activas,Integración Familiar,Prácticas Evaluativas
125372000322,INSTITUCIÓN EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR DE JUNIN,JUNÍN,e5,Sugerencias,Capacitación Docente,Modelo Pedagógico,Estrategias de Enseñanza,Comunicación de Objetivos,Participación Comunitaria
125372000322,INSTITUCIÓN EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR DE JUNIN,JUNÍN,e6,Logros,Desconexiones,Habilidades Socioemocionales,Cambio Metodológico,Participación institucional,Clima escolar
125372000322,INSTITUCIÓN EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR DE JUNIN,JUNÍN,e6,Retos,Acompañamiento Experiencial,Planeaciones pertinentes,Propuestas pedagógicas integradas,Análisis colectivos,Mejoramiento Institucional
125372000322,INSTITUCIÓN EDUCTIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR DE JUNIN,JUNÍN,e6,Sugerencias,Análisis de realidad,Planeaciones de Clase,Formación continua,Trabajo colaborativo docente,Participación familiar
225377076593,IED RURAL INTEGRADO,LA CALERA,e5,Logros,Mejoramiento en pruebas,Proyecto de Vida,Implementación Pedagógica,PEI,Estrategias Activas
225377076593,IED RURAL INTEGRADO,LA CALERA,e5,Retos,Optimización del tiempo,Trabajo autónomo,Evaluación de Impacto,Integración Familiar,Desarticulación SENA
225377076593,IED RURAL INTEGRADO,LA CALERA,e5,Sugerencias,Modelo Pedagógico,Acompañamiento,Gestión de Tiempos,Adaptación Comunitaria,Liderazgo Participativo
225377076593,IED RURAL INTEGRADO,LA CALERA,e6,Logros,Modelo Pedagógico,Desconexiones,Reflexión,Estándares Académicos,Diseño Curricular
225377076593,IED RURAL INTEGRADO,LA CALERA,e6,Retos,Modelo Magistral,Conectividad,Participación Familiar,Articulación entre áreas,Propuestas pedagógicas integradas
225377076593,IED RURAL INTEGRADO,LA CALERA,e6,Sugerencias,Acompañamiento docente,Mejora Continua,Participación familiar,Evaluación formativa,Estrategias de formación activa
325386000618,IED SABIO MUTIS,LA MESA,e1,Logros,Reflexión sobre Prácticas,Uso de TIC,Rol del Docente,Enseñanza Integrada,Aprendizaje Articulado
325386000618,IED SABIO MUTIS,LA MESA,e1,Retos,Integración Curricular,Planeación Microcurricular,Evaluación,Competencias,Articulación TIC
325386000618,IED SABIO MUTIS,LA MESA,e2,Logros,Planeación Curricular,Implementación,Reflexión Pedagógica,Evaluación,Microcurrículo
325386000618,IED SABIO MUTIS,LA MESA,e2,Retos,Reflexión sobre Práctica,Apoyo Docente,Diseño Curricular,Revisión Documental,Planeación Educativa
325386000618,IED SABIO MUTIS,LA MESA,e2,Sugerencias,Gestión Integral,Mejora Continua,Articulación Curricular,Diagnóstico,Plan de acompañamiento
325386000618,IED SABIO MUTIS,LA MESA,e3,Logros,Reflexión Sistemática,Trabajo Colaborativo,Mejora de Prácticas,Reflexión Pedagógica,Crecimiento en la Praxis
325386000618,IED SABIO MUTIS,LA MESA,e3,Retos,Reflexión Crítica,Planeación,Acompañamiento Docente,Reflexión Colaborativa,Aprendizaje Significativo
325386000618,IED SABIO MUTIS,LA MESA,e3,Sugerencias,Trabajo por Proyectos,Capacitación Docente,Pedagogía Transformadora,Calidad Educativa,Mejora de Prácticas
325386000618,IED SABIO MUTIS,LA MESA,e4,Logros,Interacción,Construcción social del conocimiento,Neurociencias,Aprendizaje,Estrategias de Abordaje
325386000618,IED SABIO MUTIS,LA MESA,e4,Retos,Compromiso,Integración Neurociencia,Planeación,Implementación en el aula,Superación de actitudes
325386000618,IED SABIO MUTIS,LA MESA,e4,Sugerencias,Compromiso,Neurociencias,Emociones,Acompañamiento Docente,Buenas Prácticas
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e1,Logros,Reflexión sobre Prácticas,Desarrollo de Habilidades,Planeación,Mejora Continua,Inclusión Educativa
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e1,Retos,Coherencia Educativa,Evaluación,Estrategias de Enseñanza,Modelo Pedagógico,Necesidades de Aprendizaje
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e2,Logros,Instrumentos de Evaluación,Articulación de Contenidos,Evaluación,Reflexión Pedagógica,Monitoreo del Aprendizaje
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e2,Retos,Reflexión sobre Práctica,Planeación Educativa,Evaluación Educativa,Unificación de Criterios,Espacios Pedagógicos
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e2,Sugerencias,Jornada Única,Competencias Requeridas,Evaluación,Mejora Continua,Reconocimiento del contexto
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e3,Logros,Reflexión Pedagógica,Planeación y Evaluación,Trabajo Colaborativo,Fortalecimiento Docente,Ajustes de la Práctica
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e3,Retos,Práctica Reflexiva,Planeación,Reflexión Colaborativa,Acompañamiento Docente,Estrategias de Mejora
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e3,Sugerencias,Mejora de Prácticas,Capacitación Docente,Comunidades de Indagación,Trabajo por Proyectos,Retroalimentación
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e4,Logros,Emociones,Regulación de emociones,Práctica Docente,Estrategias de Abordaje,Formación Educativa
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e4,Retos,Formación Docente,Gestión Emocional,Neuroeducación,Estrategias Pedagógicas,Planeación
225386000648,IERD ERNESTO APARICIO JARAMILLO,LA MESA,e4,Sugerencias,Implementación,Comunidad Educativa,Infraestructura,Análisis de Ubicación,Condiciones de Acceso
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e1,Logros,Uso de TIC,Competencias TIC,Planeación,Desarrollo de Habilidades,Evaluación
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e1,Retos,Planeación Microcurricular,Competencias,Estrategias de Enseñanza,Integración de Recursos,Desarrollo Profesional
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Interacciones,Autoevaluación,Implementación
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e2,Retos,Reflexión sobre Práctica,Espacios Pedagógicos,Estrategias de Éxito,Evaluación Educativa,Metacognición
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e2,Sugerencias,Jornada Única,Modelo Pedagógico,Gestión Integral,Evaluación,Plan de acompañamiento
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e3,Logros,Práctica Reflexiva,Planeación y Evaluación,Trabajo Colaborativo,Reflexión Pedagógica,Comunicación Efectiva
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e3,Retos,Práctica Reflexiva,Planeación,Formación Continua,Comunicación,Resistencia Docente
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e3,Sugerencias,Calidad Educativa,Capacitación Docente,Mejora de Prácticas,Institución Educativa,Directivo
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e4,Logros,Emociones,Regulación de emociones,Práctica Docente,Estrategias de Abordaje,Reflexión Docente
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e4,Retos,Formación Docente,Gestión Emocional,Neuroeducación,Estrategias Pedagógicas,Planeación
125386000295,IED FRANCISCO JULIÁN OLAYA,LA MESA,e4,Sugerencias,Organización de la agenda,Acompañamiento Docente,Colaboración Docente,Equipo de calidad,Buena disposición
225386000630,IED SAN JOAQUÍN,LA MESA,e1,Logros,Alineación del modelo pedagógico,Reflexión sobre Prácticas,Convergencias y divergencias,Práctica docente,Avance en el modelo
225386000630,IED SAN JOAQUÍN,LA MESA,e1,Retos,Modelo Pedagógico,Estrategias de Enseñanza,Planeación Microcurricular,Inclusión Educativa,Gestión Pedagógica
225386000630,IED SAN JOAQUÍN,LA MESA,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Implementación,Evaluación,Mejora Continua
225386000630,IED SAN JOAQUÍN,LA MESA,e2,Retos,Planeación Educativa,Modelo Pedagógico,Estrategias de Éxito,Reflexión sobre Práctica,Comunidad de Aprendizaje
225386000630,IED SAN JOAQUÍN,LA MESA,e2,Sugerencias,Actividades Significativas,Proyectos Interdisciplinarios,Aprendizaje Activo,Gestión Integral,Evaluación
225386000630,IED SAN JOAQUÍN,LA MESA,e3,Logros,Reflexión Pedagógica,Ajustes de la Práctica,Evaluación Formativa,Mejora de Prácticas,Competencias Clave
225386000630,IED SAN JOAQUÍN,LA MESA,e3,Retos,Reflexión Crítica,Planeación,Evaluación,Formación Continua,Acompañamiento Docente
225386000630,IED SAN JOAQUÍN,LA MESA,e3,Sugerencias,Mejora de Prácticas,Calidad Educativa,Planeación Unificada,Reflexión Colaborativa,Sugerencias de Cambio
225386000630,IED SAN JOAQUÍN,LA MESA,e4,Logros,Emociones,Estrategias de Abordaje,Práctica Educativa,Motivación,Gestión emocional
225386000630,IED SAN JOAQUÍN,LA MESA,e4,Retos,Implementación en el aula,Estrategias Pedagógicas,Neuroeducación,Motivación Estudiantil,Apoyo familiar
225386000630,IED SAN JOAQUÍN,LA MESA,e4,Sugerencias,Planeación,Competencias Socioemocionales,Comunidad Educativa,Estrategias de Comunicación,Formación Continua
225386000630,IED SAN JOAQUÍN,LA MESA,e6,Logros,Actividades Activas,Formación Continua,Prácticas de Enseñanza,Diseño Curricular,Reflexión
225386000630,IED SAN JOAQUÍN,LA MESA,e6,Retos,Acompañamiento Experiencial,Planeaciones pertinentes,Propuestas pedagógicas integradas,Contexto rural,Evaluación Calificativa
225386000630,IED SAN JOAQUÍN,LA MESA,e6,Sugerencias,Planeaciones de Clase,Acompañamiento docente,Mejora Continua,Estrategias de formación activa,Trabajo colaborativo docente
225386000427,IERD ANATOLI,LA MESA,e1,Logros,Competencias TIC,Desarrollo de Habilidades,Articulación de Instrumentos,Inclusión Educativa,Reflexión sobre Prácticas
225386000427,IERD ANATOLI,LA MESA,e1,Retos,Integración Curricular,Competencias,Estrategias de Enseñanza,Evaluación,Articulación TIC
225386000427,IERD ANATOLI,LA MESA,e2,Logros,Planeación Curricular,Implementación,Reflexión Pedagógica,Evaluación,Microcurrículo
225386000427,IERD ANATOLI,LA MESA,e2,Retos,Reflexión sobre Práctica,Diseño Universal de Aprendizaje,Estrategias de Éxito,Difusión de Buenas Prácticas,Motivación Docente
225386000427,IERD ANATOLI,LA MESA,e2,Sugerencias,Reconocimiento del contexto,Plan de acompañamiento,Diagnóstico,Herramienta de Seguimiento,Jornada Única
225386000427,IERD ANATOLI,LA MESA,e3,Logros,Reflexión Pedagógica,Investigación Pedagógica,Ajustes de la Práctica,Reflexión Sistemática,Fortalecimiento Docente
225386000427,IERD ANATOLI,LA MESA,e3,Retos,Reflexión Crítica,Proyectos Interdisciplinarios,Acompañamiento Docente,Estrategias de Mejora,Aprendizaje Significativo
225386000427,IERD ANATOLI,LA MESA,e3,Sugerencias,Reflexión Colaborativa,Mejora de Prácticas,Proyección Colectiva,Procesos Relevantes,Orden en la Reflexión
225386000427,IERD ANATOLI,LA MESA,e4,Logros,Emociones,Neurociencias,Habilidades Sociales,Práctica Docente,Estrategias de Abordaje
225386000427,IERD ANATOLI,LA MESA,e4,Retos,Neurociencia,Implementación en el aula,Plan Individualizado de Ajustes Razonables,Formación Docente,Actualización Científica
225386000427,IERD ANATOLI,LA MESA,e4,Sugerencias,Emociones,Inteligencia Emocional,Aprendizaje,Desarrollo Cognitivo,Buenas Prácticas
225386000427,IERD ANATOLI,LA MESA,e6,Logros,Diseño Curricular,Actividades Activas,Clima escolar,Cambio Metodológico,Participación institucional
225386000427,IERD ANATOLI,LA MESA,e6,Retos,Motivación,Articulación entre áreas,Evaluación Calificativa,Propuestas pedagógicas integradas,Planeaciones coherentes
225386000427,IERD ANATOLI,LA MESA,e6,Sugerencias,Formación contextualizada,Evaluación formativa,Acompañamiento docente,Participación familiar,Mejora Continua
225386000605,IERD SAN JAVIER,LA MESA,e1,Logros,Competencias TIC,Diseño de Instrumentos,Planeación,Autoformación,Flexibilidad de Aprendizaje
225386000605,IERD SAN JAVIER,LA MESA,e1,Retos,Adaptación Curricular,Conectividad,Estrategias de Enseñanza,Competencias,Modelo Pedagógico
225386000605,IERD SAN JAVIER,LA MESA,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Interacciones,Implementación,Instrumentos de Evaluación
225386000605,IERD SAN JAVIER,LA MESA,e2,Retos,Planeación Educativa,Modelo Pedagógico,Unificación de Criterios,Estrategias de Éxito,Aprendizaje Basado en Proyectos
225386000605,IERD SAN JAVIER,LA MESA,e2,Sugerencias,Actividades Significativas,Mejora Continua,Inclusión y Diversidad,Evaluación,Plan de acompañamiento
225386000605,IERD SAN JAVIER,LA MESA,e3,Logros,Reflexión Pedagógica,Trabajo Colaborativo,Investigación Pedagógica,Mejora de Prácticas,Metacognición
225386000605,IERD SAN JAVIER,LA MESA,e3,Retos,Reflexión Crítica,Planeación,Articulación,Acompañamiento Docente,Comunicación
225386000605,IERD SAN JAVIER,LA MESA,e3,Sugerencias,Compromiso Docente,Sentido de Pertenencia,Modelo Pedagógico,Mejora de Prácticas,Sugerencias de Cambio
225386000605,IERD SAN JAVIER,LA MESA,e4,Logros,Emociones,Empatía,Práctica Educativa,Concentración,Pausas activas
225386000605,IERD SAN JAVIER,LA MESA,e4,Retos,Implementación en el aula,Estrategias Pedagógicas,Gestión Emocional,Motivación Estudiantil,Pausas activas
225386000605,IERD SAN JAVIER,LA MESA,e4,Sugerencias,Inteligencia Emocional,Emociones,Seguridad Emocional,Desarrollo Cognitivo,Buenas Prácticas
225386000605,IERD SAN JAVIER,LA MESA,e6,Logros,Modelo Pedagógico,Actividades Activas,Evaluación,Reflexión,Participación institucional
225386000605,IERD SAN JAVIER,LA MESA,e6,Retos,Conectividad,Participación Familiar,Modelo Magistral,Acompañamiento Experiencial,Propuestas pedagógicas integradas
225386000605,IERD SAN JAVIER,LA MESA,e6,Sugerencias,Acompañamiento docente,Análisis de realidad,Mejora Continua,Evaluación formativa,Formación contextualizada
125394000512,IED CALIXTO GAITAN,LA PALMA,e5,Logros,Reflexión Directiva,Comunicación Asertiva,Implementación Pedagógica,Modelo Pedagógico,Acompañamiento Docente
125394000512,IED CALIXTO GAITAN,LA PALMA,e5,Retos,Logística,Estrategias Activas,Conectividad,Planificación,Adaptación
125394000512,IED CALIXTO GAITAN,LA PALMA,e5,Sugerencias,Modelo Pedagógico,Participación Comunitaria,Comunicación de Objetivos,Estrategias de Enseñanza,Ajustes Documentales
125394000512,IED CALIXTO GAITAN,LA PALMA,e6,Logros,Modelo Pedagógico,Recursos Tecnológicos,Actividades Activas,Participación institucional,Visibilización de Actividades
125394000512,IED CALIXTO GAITAN,LA PALMA,e6,Retos,Acompañamiento Experiencial,Propuestas pedagógicas integradas,Planeaciones pertinentes,Recursos materiales,Motivación
125394000512,IED CALIXTO GAITAN,LA PALMA,e6,Sugerencias,Retroalimentación efectiva,Análisis y Reflexión,Modelo pedagógico,Trabajo colaborativo docente,Articulación de áreas
225394000436,IED COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,LA PALMA,e5,Logros,Reconocimiento comunitario,Importancia del Plan de Formación,Mejoramiento en pruebas,Acompañamiento Docente,Proyección de Vida
225394000436,IED COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,LA PALMA,e5,Retos,Consentimiento legal,Comunicación asertiva,Base de datos,Modelo pedagógico,Fortalecimiento institucional
225394000436,IED COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,LA PALMA,e5,Sugerencias,Comunicación de Objetivos,Integración Comunitaria,Modelo Pedagógico,Programación de Actividades,Liderazgo Participativo
225394000436,IED COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,LA PALMA,e6,Logros,Modelo Pedagógico,Formación Continua,Prácticas de Enseñanza,Evaluación,Cambio Metodológico
225394000436,IED COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,LA PALMA,e6,Retos,Modelo Magistral,Recursos,Conectividad,Espacios Físicos,Planeaciones pertinentes
225394000436,IED COLEGIO BÁSICO POSTPRIMARIA RURAL EL HORTIGAL,LA PALMA,e6,Sugerencias,Participación familiar,Mejora Continua,Acompañamiento docente,Formación contextualizada,Evaluación formativa
225394000045,IED MINIPI DE QUIJANO,LA PALMA,e5,Logros,Reflexión Directiva,Implementación Pedagógica,Coherencia en Planeaciones,Acompañamiento Docente,Trabajo en equipo
225394000045,IED MINIPI DE QUIJANO,LA PALMA,e5,Retos,Ambientes de Aprendizaje,Escuela Nueva,Proyectos Pedagógicos,Estrategias Activas,Integración Familiar
225394000045,IED MINIPI DE QUIJANO,LA PALMA,e5,Sugerencias,Autoevaluación Institucional,Capacitación Docente,Ajustes Documentales,Programación de Actividades,Estrategias de Enseñanza
225394000045,IED MINIPI DE QUIJANO,LA PALMA,e6,Logros,Modelo Pedagógico,Cambio Metodológico,Prácticas de Enseñanza,Evaluación,Diseño Curricular
225394000045,IED MINIPI DE QUIJANO,LA PALMA,e6,Retos,Deserción estudiantil,Desarticulación académica,Modelo Magistral,Participación Familiar,Descontextualización pedagógica
225394000045,IED MINIPI DE QUIJANO,LA PALMA,e6,Sugerencias,Articulación Primaria-Bachillerato,Compromiso Familiar,Didácticas Activas,Contextualización de Saberes,Pedagogía Situada
